"cmd"
3,86943793296814
3,68502116203308
3,60859990119934
3,72130513191223
3,6712110042572
3,68677592277527
3,81077790260315
3,69965887069702
3,71454215049744
3,79000210762024
3,70821404457092
3,64363813400269
3,61244416236877
3,70607686042786
3,64400100708008
3,69524312019348
3,77491998672485
3,68503618240356
3,61871194839478
3,66721796989441
3,59823608398438
3,67028403282166
3,775141954422
3,6604380607605
3,68232297897339
3,65708589553833
3,61642813682556
3,66445994377136
3,70060706138611
3,63174891471863
3,61370897293091
3,71603012084961
3,6431188583374
3,63373184204102
4,03821921348572
3,64923906326294
3,65039205551147
3,65398716926575
3,68955898284912
3,60225796699524
3,80895686149597
3,80156397819519
3,77094507217407
3,69347214698792
3,67054414749146
3,76232814788818
3,68962502479553
3,71743106842041
3,67834115028381
3,68792986869812
